,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
818,12000000.0,Walt Disney Pictures,USA,Brian Henson,Comedy,27281507.0,The Muppet Christmas Carol,G,11-12-1992,85.0,7.7,Michael Caine,37054.0,Charles Dickens,1992
819,4058564.0,British Broadcasting Corporation (BBC),UK,Kenneth Branagh,Comedy,5000000.0,Peter's Friends,R,25-12-1992,101.0,7.0,Hugh Laurie,9009.0,Rita Rudner,1992
820,6798240.0,TriStar Pictures,USA,Nora Ephron,Comedy,15000000.0,Mixed Nuts,PG-13,21-12-1994,97.0,5.4,Steve Martin,8563.0,Nora Ephron,1994
821,376928.0,Cineville,USA,George Huang,Comedy,700000.0,Swimming with Sharks,R,21-04-1995,93.0,7.1,Kevin Spacey,20003.0,George Huang,1994
822,20000000.0,Channel Films,USA,Hugh Wilson,Comedy,27053498.0,Guarding Tess,PG-13,11-03-1994,96.0,6.2,Shirley MacLaine,13526.0,Hugh Wilson,1994
823,1519366.0,Warner Bros.,UK,Bill Forsyth,Comedy,30000000.0,Being Human,PG-13,06-05-1994,122.0,5.4,Robin Williams,3439.0,Bill Forsyth,1994
824,17080000.0,Hollywood Pictures,USA,Paul Michael Glaser,Comedy,21011500.0,The Air Up There,PG,07-01-1994,107.0,5.5,Kevin Bacon,7663.0,Max Apple,1994
825,3134081.0,Nelson Entertainment,USA,Donald Petrie,Comedy,13000000.0,The Favor,R,29-04-1994,97.0,5.3,Harley Jane Kozak,2201.0,Sara Parriott,1994
826,70936.0,Metro-Goldwyn-Mayer (MGM),USA,Bob Clark,Comedy,15000000.0,It Runs in the Family,PG,23-09-1994,85.0,5.7,Charles Grodin,1234.0,Jean Shepherd,1994
827,70936.0,Metro-Goldwyn-Mayer (MGM),USA,Bob Clark,Comedy,15000000.0,It Runs in the Family,PG,23-09-1994,85.0,5.7,Charles Grodin,1234.0,Jean Shepherd,1994
828,70936.0,Metro-Goldwyn-Mayer (MGM),USA,Bob Clark,Comedy,15000000.0,It Runs in the Family,PG,23-09-1994,85.0,5.7,Charles Grodin,1234.0,Jean Shepherd,1994
829,70936.0,Metro-Goldwyn-Mayer (MGM),USA,Bob Clark,Comedy,15000000.0,It Runs in the Family,PG,23-09-1994,85.0,5.7,Charles Grodin,1234.0,Jean Shepherd,1994
830,856422.0,American Playhouse,USA,Hal Hartley,Comedy,2300000.0,Amateur,R,19-05-1995,105.0,7.0,Isabelle Huppert,4804.0,Hal Hartley,1994
831,3200000.0,Barcelona Films,USA,Whit Stillman,Comedy,7266973.0,Barcelona,PG-13,29-07-1994,101.0,7.0,Taylor Nichols,4843.0,Whit Stillman,1994
832,123509.0,Nelson Entertainment,USA,Floyd Mutrux,Comedy,10500000.0,There Goes My Baby,R,02-09-1994,99.0,6.4,Dermot Mulroney,902.0,Floyd Mutrux,1994
833,123509.0,Nelson Entertainment,USA,Floyd Mutrux,Comedy,10500000.0,There Goes My Baby,R,02-09-1994,99.0,6.4,Dermot Mulroney,902.0,Floyd Mutrux,1994
834,123509.0,Nelson Entertainment,USA,Floyd Mutrux,Comedy,10500000.0,There Goes My Baby,R,02-09-1994,99.0,6.4,Dermot Mulroney,902.0,Floyd Mutrux,1994
835,10209111.0,Columbia Pictures Corporation,USA,James L. Brooks,Comedy,44000000.0,I'll Do Anything,PG-13,04-02-1994,115.0,5.6,Nick Nolte,2180.0,James L. Brooks,1994
836,1299060.0,Universal Pictures,USA,Mel Smith,Comedy,15000000.0,Radioland Murders,PG,21-10-1994,108.0,6.2,Brian Benben,2920.0,George Lucas,1994
837,12000000.0,Paramount Pictures,USA,Amy Heckerling,Comedy,56631572.0,Clueless,PG-13,19-07-1995,97.0,6.8,Alicia Silverstone,136975.0,Amy Heckerling,1995
838,50000000.0,Universal Pictures,USA,Brad Silberling,Comedy,100328194.0,Casper,PG,26-05-1995,100.0,6.0,Bill Pullman,94596.0,Joseph Oriolo,1995
839,3500000.0,New Line Cinema,USA,F. Gary Gray,Comedy,27467564.0,Friday,R,26-04-1995,91.0,7.3,Ice Cube,82224.0,Ice Cube,1995
840,7564000.0,United Artists,USA,Iain Softley,Comedy,20000000.0,Hackers,PG-13,15-09-1995,107.0,6.2,Jonny Lee Miller,57821.0,Rafael Moreu,1995
841,10000000.0,Universal Pictures,USA,Tamra Davis,Comedy,25588750.0,Billy Madison,PG-13,10-02-1995,89.0,6.4,Adam Sandler,112423.0,Tim Herlihy,1995
842,30250000.0,Metro-Goldwyn-Mayer (MGM),USA,Barry Sonnenfeld,Comedy,72077000.0,Get Shorty,R,20-10-1995,105.0,6.9,Gene Hackman,66364.0,Elmore Leonard,1995
843,62000000.0,Universal Pictures,USA,Rob Reiner,Comedy,65000000.0,The American President,PG-13,17-11-1995,114.0,6.8,Michael Douglas,45293.0,Aaron Sorkin,1995
844,17689177.0,Caravan Pictures,USA,Steven Brill,Comedy,51333333.333333336,Heavy Weights,PG,17-02-1995,100.0,6.7,Tom McGowan,21136.0,Judd Apatow,1995
845,303841.0,Monarchy Enterprises B.V.,USA,Allan Moyle,Comedy,40666666.66666667,Empire Records,PG-13,20-10-1995,90.0,6.7,Anthony LaPaglia,40911.0,Carol Heikkinen,1995
846,30000000.0,Universal Pictures,Australia,Chris Noonan,Comedy,66600000.0,"Babe, el puerquito valiente",G,04-08-1995,91.0,6.8,James Cromwell,100541.0,Dick King-Smith,1995
847,4000000.0,Miramax,USA,Allison Anders,Comedy,4301331.0,Four Rooms,R,25-12-1995,98.0,6.7,Tim Roth,83723.0,Allison Anders,1995
848,4000000.0,Miramax,USA,Allison Anders,Comedy,4301331.0,Four Rooms,R,25-12-1995,98.0,6.7,Tim Roth,83723.0,Allison Anders,1995
849,17000000.0,Hollywood Pictures,USA,Jon Turteltaub,Comedy,81057016.0,While You Were Sleeping,PG,21-04-1995,103.0,6.7,Sandra Bullock,76882.0,Daniel G. Sullivan,1995
850,12000000.0,Paramount Pictures,USA,Betty Thomas,Comedy,46576136.0,The Brady Bunch Movie,PG-13,17-02-1995,90.0,5.9,Shelley Long,18224.0,Sherwood Schwartz,1995
851,25000000.0,Lancaster Gate,USA,Howard Deutch,Comedy,69870000.0,Grumpier Old Men,PG-13,22-12-1995,101.0,6.6,Walter Matthau,20718.0,Mark Steven Johnson,1995
852,20000000.0,Columbia Pictures Corporation,USA,Gus Van Sant,Comedy,21284514.0,To Die For,R,06-10-1995,106.0,6.8,Nicole Kidman,36974.0,Joyce Maynard,1995
853,704543.0,Trimark Pictures,USA,Noah Baumbach,Comedy,13000000.0,Kicking and Screaming,R,06-10-1995,96.0,7.0,Josh Hamilton,7594.0,Noah Baumbach,1995
854,2122561.0,Gramercy Pictures (I),USA,Kevin Smith,Comedy,6000000.0,Mallrats,R,20-10-1995,94.0,7.2,Shannen Doherty,103484.0,Kevin Smith,1995
855,6700000.0,Sweetland Films,USA,Woody Allen,Comedy,15000000.0,Mighty Aphrodite,R,10-11-1995,95.0,7.1,Woody Allen,33697.0,Woody Allen,1995
856,53672080.0,Constellation Entertainment,Germany,Sydney Pollack,Comedy,58000000.0,Sabrina,PG,15-12-1995,127.0,6.3,Harrison Ford,31451.0,Samuel A. Taylor,1995
857,10693649.0,Gaumont,France,Mel Brooks,Comedy,30000000.0,Drácula: Muerto pero feliz,PG-13,22-12-1995,88.0,5.8,Leslie Nielsen,32629.0,Mel Brooks,1995
858,10000000.0,Polygram Filmed Entertainment,UK,Lawrence Kasdan,Comedy,38896854.0,French Kiss,PG-13,05-05-1995,111.0,6.6,Meg Ryan,40933.0,Adam Brooks,1995
859,19751736.0,Eddie Murphy Productions,USA,Wes Craven,Comedy,20000000.0,Vampire in Brooklyn,R,27-10-1995,100.0,4.5,Eddie Murphy,18359.0,Eddie Murphy,1995
860,19751736.0,Eddie Murphy Productions,USA,Wes Craven,Comedy,20000000.0,Vampire in Brooklyn,R,27-10-1995,100.0,4.5,Eddie Murphy,18359.0,Eddie Murphy,1995
861,30000000.0,Sandollar Productions,USA,Charles Shyer,Comedy,76594000.0,Father of the Bride Part II,PG,08-12-1995,106.0,5.9,Steve Martin,28658.0,Albert Hackett,1995
862,30000000.0,Sandollar Productions,USA,Charles Shyer,Comedy,76594000.0,Father of the Bride Part II,PG,08-12-1995,106.0,5.9,Steve Martin,28658.0,Albert Hackett,1995
863,800000.0,Suburban Pictures,USA,Todd Solondz,Comedy,4771000.0,Welcome to the Dollhouse,R,24-05-1996,88.0,7.4,Heather Matarazzo,28073.0,Todd Solondz,1995
864,6500000.0,Beacon Communications,USA,Melanie Mayron,Comedy,9685976.0,The Baby-Sitters Club,PG,18-08-1995,94.0,5.7,Schuyler Fisk,4594.0,Ann M. Martin,1995
865,12000000.0,Caravan Pictures,USA,Holly Goldberg Sloan,Comedy,17725500.0,The Big Green,PG,29-09-1995,100.0,5.5,Steve Guttenberg,7500.0,Holly Goldberg Sloan,1995
866,33084249.0,TriStar Pictures,USA,Danny DeVito,Comedy,36000000.0,Matilda,PG,02-08-1996,98.0,6.8,Danny DeVito,98249.0,Roald Dahl,1996
867,12000000.0,Universal Pictures,USA,Dennis Dugan,Comedy,38624000.0,Happy Gilmore,PG-13,16-02-1996,92.0,7.0,Adam Sandler,166846.0,Tim Herlihy,1996
868,50000000.0,TriStar Pictures,USA,Cameron Crowe,Comedy,153952592.0,Jerry Maguire,R,13-12-1996,139.0,7.3,Tom Cruise,204244.0,Cameron Crowe,1996
869,37771017.0,Tim Burton Productions,USA,Tim Burton,Comedy,70000000.0,Mars Attacks!,PG-13,13-12-1996,106.0,6.3,Jack Nicholson,183327.0,Len Brown,1996
870,31000000.0,United Artists,USA,Mike Nichols,Comedy,124060553.0,The Birdcage,R,08-03-1996,117.0,7.0,Robin Williams,66577.0,Jean Poiret,1996
871,25809813.0,Clavius Base,USA,Tom Hanks,Comedy,26000000.0,That Thing You Do!,PG,04-10-1996,108.0,6.9,Tom Hanks,53448.0,Tom Hanks,1996
872,45000000.0,Regency Enterprises,USA,Ron Shelton,Comedy,53854588.0,Tin Cup,R,16-08-1996,135.0,6.3,Kevin Costner,40040.0,John Norville,1996
873,560069.0,Columbia Pictures Corporation,USA,Wes Anderson,Comedy,7000000.0,Bottle Rocket,R,21-02-1996,91.0,7.1,Luke Wilson,58644.0,Owen Wilson,1996
874,15000000.0,Motion Picture Corporation of America (MPCA),USA,Jason Bloom,Comedy,26757000.0,Bio-Dome,PG-13,12-01-1996,88.0,4.4,Pauly Shore,22728.0,Adam Leff,1996
875,3800000.0,Island Pictures,USA,Paris Barclay,Comedy,20109115.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,R,12-01-1996,89.0,6.6,Shawn Wayans,40789.0,Shawn Wayans,1996
876,24944213.0,Rysher Entertainment,USA,Bobby Farrelly,Comedy,27000000.0,Kingpin,PG-13,26-07-1996,113.0,6.9,Woody Harrelson,67115.0,Barry Fanaro,1996
877,33109743.0,Castle Rock Entertainment,USA,Andrew Bergman,Comedy,40000000.0,Striptease,R,28-06-1996,115.0,4.3,Demi Moore,36876.0,Carl Hiaasen,1996
878,26000000.0,Paramount Pictures,USA,Hugh Wilson,Comedy,105489203.0,The First Wives Club,PG,20-09-1996,103.0,6.2,Goldie Hawn,34686.0,Olivia Goldsmith,1996
879,54000000.0,Imagine Entertainment,USA,Tom Shadyac,Comedy,128814019.0,The Nutty Professor,PG-13,28-06-1996,95.0,5.6,Eddie Murphy,92803.0,Jerry Lewis,1996
880,54000000.0,Imagine Entertainment,USA,Tom Shadyac,Comedy,128814019.0,The Nutty Professor,PG-13,28-06-1996,95.0,5.6,Eddie Murphy,92803.0,Jerry Lewis,1996
881,200000.0,Doug Liman Productions,USA,Doug Liman,Comedy,4505922.0,Swingers,R,11-04-1997,96.0,7.3,Vince Vaughn,67289.0,Jon Favreau,1996
882,47000000.0,Columbia Pictures Corporation,USA,Ben Stiller,Comedy,60240295.0,The Cable Guy,PG-13,14-06-1996,96.0,6.1,Jim Carrey,130570.0,Lou Holtz Jr.,1996
883,16759216.0,Universal Pictures,New Zealand,Peter Jackson,Comedy,30000000.0,Muertos de miedo,R,19-07-1996,110.0,7.1,Michael J. Fox,71729.0,Fran Walsh,1996
884,6000000.0,Miramax,UK,Douglas McGrath,Comedy,22201883.0,Emma,PG,30-08-1996,120.0,6.7,Gwyneth Paltrow,29972.0,Jane Austen,1996
885,6000000.0,Miramax,UK,Douglas McGrath,Comedy,22201883.0,Emma,PG,30-08-1996,120.0,6.7,Gwyneth Paltrow,29972.0,Jane Austen,1996
886,45000000.0,American Zoetrope,USA,Francis Ford Coppola,Comedy,58620973.0,Jack,PG-13,09-08-1996,113.0,5.8,Robin Williams,49346.0,James DeMonaco,1996
887,20100000.0,Columbia Pictures Corporation,USA,Harold Ramis,Comedy,45000000.0,Multiplicity,PG-13,17-07-1996,117.0,6.0,Michael Keaton,26196.0,Chris Miller,1996
888,60000000.0,1492 Pictures,USA,Brian Levant,Comedy,60573641.0,Jingle All the Way,PG,22-11-1996,89.0,5.5,Arnold Schwarzenegger,74318.0,Randy Kornfield,1996
889,25785603.0,Twentieth Century Fox Film Corporation,USA,David S. Ward,Comedy,31000000.0,Down Periscope,PG-13,01-03-1996,92.0,6.0,Kelsey Grammer,18045.0,Hugh Wilson,1996
890,25785603.0,Twentieth Century Fox Film Corporation,USA,David S. Ward,Comedy,31000000.0,Down Periscope,PG-13,01-03-1996,92.0,6.0,Kelsey Grammer,18045.0,Hugh Wilson,1996
891,9714482.0,Miramax,USA,Woody Allen,Comedy,20000000.0,Everyone Says I Love You,R,17-01-1997,101.0,6.8,Woody Allen,31731.0,Woody Allen,1996
892,3500000.0,Good Machine,USA,Edward Burns,Comedy,9449219.0,She's the One,R,23-08-1996,96.0,6.0,Edward Burns,14689.0,Edward Burns,1996
893,3500000.0,Good Machine,USA,Edward Burns,Comedy,9449219.0,She's the One,R,23-08-1996,96.0,6.0,Edward Burns,14689.0,Edward Burns,1996
894,295493.0,"Kushner-Locke Company, The",USA,Matthew Bright,Comedy,3000000.0,Freeway,R,04-12-1997,104.0,6.9,Reese Witherspoon,23194.0,Matthew Bright,1996
895,18000000.0,Hollywood Pictures,USA,Rick Friedberg,Comedy,26906039.0,Spy Hard,PG-13,24-05-1996,81.0,5.3,Leslie Nielsen,31561.0,Jason Friedberg,1996
896,5587855.0,Universal City Studios,USA,Gilbert Adler,Comedy,13000000.0,Bordello of Blood,R,16-08-1996,87.0,5.3,Dennis Miller,11251.0,William M. Gaines,1996
897,2923982.0,Castle Rock Entertainment,USA,Christopher Guest,Comedy,4000000.0,Waiting for Guffman,R,31-01-1997,84.0,7.6,Christopher Guest,23604.0,Christopher Guest,1996
898,2923982.0,Castle Rock Entertainment,USA,Christopher Guest,Comedy,4000000.0,Waiting for Guffman,R,31-01-1997,84.0,7.6,Christopher Guest,23604.0,Christopher Guest,1996
899,18876581.0,Interscope Communications,USA,Paul Michael Glaser,Comedy,20000000.0,Kazaam,PG,17-07-1996,93.0,2.8,Shaquille O'Neal,20357.0,Paul Michael Glaser,1996
900,18876581.0,Interscope Communications,USA,Paul Michael Glaser,Comedy,20000000.0,Kazaam,PG,17-07-1996,93.0,2.8,Shaquille O'Neal,20357.0,Paul Michael Glaser,1996
901,50000000.0,TriStar Pictures,USA,James L. Brooks,Comedy,148478011.0,As Good as It Gets,PG-13,25-12-1997,139.0,7.7,Jack Nicholson,238028.0,Mark Andrus,1997
902,45000000.0,Universal Pictures,USA,Tom Shadyac,Comedy,164944313.0,Liar Liar,PG-13,21-03-1997,86.0,6.8,Jim Carrey,237870.0,Paul Guay,1997
903,45000000.0,Universal Pictures,USA,Tom Shadyac,Comedy,181410615.0,Liar Liar,PG-13,21-03-1997,86.0,6.8,Jim Carrey,237870.0,Paul Guay,1997
904,46000000.0,TriStar Pictures,USA,P.J. Hogan,Comedy,127120029.0,My Best Friend's Wedding,PG-13,20-06-1997,105.0,6.3,Julia Roberts,106240.0,Ronald Bass,1997
905,46000000.0,TriStar Pictures,USA,P.J. Hogan,Comedy,127120029.0,My Best Friend's Wedding,PG-13,20-06-1997,105.0,6.3,Julia Roberts,106240.0,Ronald Bass,1997
906,19820.0,Fine Line Features,USA,Harmony Korine,Comedy,1300000.0,Gummo,R,24-11-1997,89.0,6.7,Nick Sutton,26360.0,Harmony Korine,1997
907,30882515.0,Twentieth Century Fox Film Corporation,USA,Raja Gosnell,Comedy,32000000.0,Home Alone 3,PG,12-12-1997,102.0,4.3,Alex D. Linz,83369.0,John Hughes,1997
908,582024.0,Kuzui Enterprises,USA,Trey Parker,Comedy,1000000.0,Orgazmo,NC-17,23-10-1998,94.0,5.75,Trey Parker,31548.0,Trey Parker,1997
909,3500000.0,Redwave Films,UK,Peter Cattaneo,Comedy,45950122.0,The Full Monty,R,19-09-1997,91.0,7.2,Robert Carlyle,86993.0,Simon Beaufoy,1997
910,250000.0,Too Askew Prod. Inc.,USA,Kevin Smith,Comedy,12006514.0,Chasing Amy,R,18-04-1997,113.0,7.3,Ben Affleck,119658.0,Kevin Smith,1997
911,25000000.0,Columbia Pictures Corporation,UK,Bob Spiers,Comedy,29342592.0,Spice World,PG,23-01-1998,93.0,3.4,Melanie Brown,29357.0,Spice Girls,1997
912,35000000.0,Paramount Pictures,USA,Frank Oz,Comedy,63856929.0,In & Out,PG-13,19-09-1997,90.0,6.3,Kevin Kline,33955.0,Paul Rudnick,1997
913,9000000.0,Paramount Pictures,USA,Brian Robbins,Comedy,23687907.0,Good Burger,PG,25-07-1997,95.0,5.7,Kel Mitchell,22284.0,Dan Schneider,1997
914,15000000.0,Baltimore Pictures,USA,Barry Levinson,Comedy,43022524.0,Wag the Dog,R,09-01-1998,97.0,7.1,Dustin Hoffman,70832.0,Larry Beinhart,1997
915,25000000.0,Warner Bros.,USA,Stephen Kessler,Comedy,36429528.0,Vegas Vacation,PG,14-02-1997,93.0,5.9,Chevy Chase,36231.0,Elisa Bell,1997
916,32000000.0,Walt Disney Pictures,USA,John Pasquin,Comedy,59925026.0,Jungle 2 Jungle,PG,07-03-1997,105.0,5.1,Tim Allen,19393.0,Hervé Palud,1997
917,80000000.0,Walt Disney Pictures,USA,Les Mayfield,Comedy,92977226.0,Flubber,PG,26-11-1997,93.0,5.2,Robin Williams,69813.0,Samuel W. Taylor,1997
918,38000000.0,DreamWorks,USA,Gore Verbinski,Comedy,61917389.0,Mousehunt,PG,19-12-1997,98.0,6.4,Nathan Lane,44226.0,Adam Rifkin,1997
919,10000000.0,3 Arts Entertainment,USA,Glenn Gordon Caron,Comedy,31058643.0,Picture Perfect,PG-13,01-08-1997,105.0,5.5,Jennifer Aniston,16867.0,Arleen Sorkin,1997
920,15000000.0,Polygram Filmed Entertainment,USA,Joel Coen,Comedy,17451873.0,The Big Lebowski,R,06-03-1998,117.0,8.2,Jeff Bridges,592823.0,Ethan Coen,1998
921,60000000.0,Paramount Pictures,USA,Peter Weir,Comedy,125618201.0,The Truman Show,PG,05-06-1998,103.0,8.1,Jim Carrey,740961.0,Andrew Niccol,1998
922,3650677.0,Summit Entertainment,UK,Guy Ritchie,Comedy,41500000.0,"Lock, Stock and Two Smoking Barrels",R,28-08-1998,107.0,8.2,Jason Flemyng,450149.0,Guy Ritchie,1998
923,23000000.0,Twentieth Century Fox Film Corporation,USA,Bobby Farrelly,Comedy,176484651.0,There's Something About Mary,R,15-07-1998,119.0,7.1,Ben Stiller,259794.0,Ed Decter,1998
924,25000000.0,Midwinter Productions Inc.,USA,Ronny Yu,Comedy,32383850.0,Bride of Chucky,R,16-10-1998,89.0,5.4,Jennifer Tilly,42757.0,Don Mancini,1998
925,46683377.0,DiNovi Pictures,USA,Griffin Dunne,Comedy,48000000.0,Practical Magic,PG-13,16-10-1998,104.0,6.2,Sandra Bullock,60149.0,Alice Hoffman,1998
926,25000000.0,Universal Pictures,USA,John Madden,Comedy,100317794.0,Shakespeare in Love,R,08-01-1999,123.0,7.2,Gwyneth Paltrow,187035.0,Marc Norman,1998
927,65000000.0,Warner Bros.,USA,Nora Ephron,Comedy,115821495.0,You've Got Mail,PG,18-12-1998,119.0,6.6,Tom Hanks,163612.0,Miklós László,1998
928,20000000.0,Robert Simonds Productions,USA,Frank Coraci,Comedy,161491646.0,The Waterboy,PG-13,06-11-1998,90.0,6.1,Adam Sandler,127466.0,Tim Herlihy,1998
929,9000000.0,American Empirical Pictures,USA,Wes Anderson,Comedy,17105219.0,Rushmore,R,19-02-1999,93.0,7.7,Jason Schwartzman,144975.0,Wes Anderson,1998
930,26000000.0,Twentieth Century Fox Film Corporation,USA,Andy Tennant,Comedy,65705771.0,Ever After: A Cinderella Story,PG-13,31-07-1998,121.0,7.0,Drew Barrymore,61035.0,Susannah Grant,1998
931,18000000.0,Juno Pix,USA,Frank Coraci,Comedy,80245725.0,The Wedding Singer,PG-13,13-02-1998,95.0,6.8,Adam Sandler,116558.0,Tim Herlihy,1998
932,40000000.0,New Line Cinema,USA,Gary Ross,Comedy,40568025.0,Pleasantville,PG-13,23-10-1998,124.0,7.5,Tobey Maguire,108475.0,Gary Ross,1998
933,10000000.0,Columbia Pictures Corporation,USA,Harry Elfont,Comedy,25339117.0,Can't Hardly Wait,PG-13,12-06-1998,100.0,6.5,Jennifer Love Hewitt,39581.0,Deborah Kaplan,1998
934,8000000.0,Robert Simonds Productions,USA,Tamra Davis,Comedy,17278980.0,Half Baked,R,16-01-1998,82.0,6.7,Dave Chappelle,50868.0,Dave Chappelle,1998
935,17000000.0,Broadway Pictures,USA,John Fortenberry,Comedy,30324946.0,A Night at the Roxbury,PG-13,02-10-1998,82.0,6.2,Chris Kattan,50769.0,Steve Koren,1998
936,50000000.0,TriStar Pictures,USA,Chris Columbus,Comedy,91137662.0,Stepmom,PG-13,25-12-1998,124.0,6.7,Julia Roberts,50401.0,Gigi Levangie,1998
937,71500000.0,Twentieth Century Fox Film Corporation,USA,Betty Thomas,Comedy,144156605.0,Doctor Dolittle,PG-13,26-06-1998,85.0,5.3,Eddie Murphy,79986.0,Hugh Lofting,1998
938,40000000.0,Universal Pictures,UK,Richard Curtis,Comedy,59696144.0,Love Actually,R,14-11-2003,135.0,7.7,Hugh Grant,346409.0,Richard Curtis,2003
939,40000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,Comedy,138614544.0,Cheaper by the Dozen,PG,25-12-2003,98.0,5.8,Steve Martin,80652.0,Frank B. Gilbreth Jr.,2003
940,35000000.0,Paramount Pictures,USA,Richard Linklater,Comedy,81261177.0,School of Rock,PG-13,03-10-2003,108.0,7.1,Jack Black,224330.0,Mike White,2003
941,24000000.0,DreamWorks,USA,Todd Phillips,Comedy,75585093.0,Old School,R,21-02-2003,88.0,7.2,Luke Wilson,193885.0,Court Crandall,2003
942,81000000.0,Spyglass Entertainment,USA,Tom Shadyac,Comedy,242829261.0,Bruce Almighty,PG-13,23-05-2003,101.0,6.7,Jim Carrey,319425.0,Steve Koren,2003
943,33000000.0,New Line Cinema,USA,Jon Favreau,Comedy,173398518.0,Elf,PG,07-11-2003,97.0,6.9,Will Ferrell,162013.0,David Berenbaum,2003
944,50000000.0,Lynda Obst Productions,USA,Donald Petrie,Comedy,105813373.0,How to Lose a Guy in 10 Days,PG-13,07-02-2003,116.0,6.4,Kate Hudson,172078.0,Michele Alexander,2003
945,26000000.0,Casual Friday Productions,USA,Mark Waters,Comedy,110230332.0,Freaky Friday,PG,06-08-2003,97.0,6.1,Jamie Lee Curtis,104892.0,Mary Rodgers,2003
946,55000000.0,Universal Pictures,USA,Jesse Dylan,Comedy,104565114.0,American Wedding,R,01-08-2003,96.0,6.85,Jason Biggs,171577.0,Adam Herz,2003
947,30000000.0,New Line Cinema,USA,Tim McCanlies,Comedy,41407470.0,Secondhand Lions,PG,19-09-2003,111.0,7.6,Haley Joel Osment,45722.0,Tim McCanlies,2003
948,48000000.0,Dimension Films,USA,David Zucker,Comedy,110003217.0,Scary Movie 3,PG-13,24-10-2003,84.0,5.5,Anna Faris,118792.0,Craig Mazin,2003
949,75000000.0,Revolution Studios,USA,Peter Segal,Comedy,135645823.0,Anger Management,PG-13,11-04-2003,106.0,6.2,Jack Nicholson,76869.0,David Dorfman,2003
950,20298207.0,Fox 2000 Pictures,USA,Peyton Reed,Comedy,35000000.0,Down with Love,PG-13,16-05-2003,101.0,6.3,Ewan McGregor,34946.0,Eve Ahlert,2003
951,18000000.0,Touchstone Pictures,USA,Audrey Wells,Comedy,43610723.0,Under the Tuscan Sun,PG-13,26-09-2003,113.0,6.8,Diane Lane,39134.0,Frances Mayes,2003
952,20000000.0,Warner Bros.,USA,Dennie Gordon,Comedy,35990505.0,What a Girl Wants,PG,04-04-2003,105.0,5.8,Amanda Bynes,51247.0,William Douglas-Home,2003
953,80000000.0,Columbia Pictures Corporation,USA,Nancy Meyers,Comedy,124728738.0,Something's Gotta Give,PG-13,12-12-2003,128.0,6.7,Jack Nicholson,96603.0,Nancy Meyers,2003
954,75847266.0,Walt Disney Pictures,USA,Rob Minkoff,Comedy,90000000.0,The Haunted Mansion,PG,26-11-2003,100.0,4.9,Eddie Murphy,34691.0,David Berenbaum,2003
955,23000000.0,Columbia Pictures Corporation,USA,Terry Zwigoff,Comedy,60060328.0,Bad Santa,R,26-11-2003,91.0,7.1,Billy Bob Thornton,118278.0,Glenn Ficarra,2003
956,15589458.0,Miramax,USA,Bruno Barreto,Comedy,30000000.0,View from the Top,PG-13,21-03-2003,87.0,5.2,Gwyneth Paltrow,22332.0,Eric Wald,2003
957,36906460.0,Warner Bros.,USA,Ridley Scott,Comedy,62000000.0,Matchstick Men,PG-13,12-09-2003,116.0,7.3,Nicolas Cage,111886.0,Eric Garcia,2003
958,60000000.0,Revolution Studios,USA,Steve Carr,Comedy,104297061.0,Daddy Day Care,PG,09-05-2003,92.0,5.5,Eddie Murphy,53301.0,Geoff Rodkey,2003
959,16000000.0,Warner Bros.,USA,John Whitesell,Comedy,34308901.0,Malibu's Most Wanted,PG-13,18-04-2003,100.0,5.1,Jamie Kennedy,16779.0,Fax Bahr,2003
960,33000000.0,Touchstone Pictures,USA,Adam Shankman,Comedy,132716677.0,Bringing Down the House,PG-13,07-03-2003,105.0,5.6,Steve Martin,31366.0,Jason Filardi,2003
961,20000000.0,Twentieth Century Fox Film Corporation,USA,Rawson Marshall Thurber,Comedy,114326736.0,Dodgeball: A True Underdog Story,PG-13,18-06-2004,92.0,6.7,Ben Stiller,198343.0,Rawson Marshall Thurber,2004
